#Version: 1.0
#Software: ZScaler NSS Web Log (synthetic sample for SOC Log Analyzer)
#Fields: datetime	user	department	location	clientip	serverip	method	host	url	action	reason	statuscode	requestsize	responsesize	urlcategory	threatname	riskscore	useragent	referer	appname
2024-05-14 17:29:15	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	170.114.52.139	GET	zoom.us	https://zoom.us/api/v2/messages	Allowed	-	200	1279	28488	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:29:25	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	104.109.10.52	GET	www.salesforce.com	https://www.salesforce.com/api/v1/status	Allowed	-	200	822	54355	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:29:36	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	52.216.35.191	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/search?q=deployment	Allowed	-	200	376	8294	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:29:55	ken@tenex.local	IT	HQ-Austin	10.10.3.30	52.113.194.215	POST	teams.microsoft.com	https://teams.microsoft.com/favicon.ico	Allowed	-	404	7849	77040	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	Microsoft 365
2024-05-14 17:29:56	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	151.101.65.186	GET	www.nytimes.com	https://www.nytimes.com/	Allowed	-	200	843	64469	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:30:19	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	104.18.32.62	GET	stackoverflow.com	https://stackoverflow.com/	Allowed	-	404	937	55070	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:30:43	dan@tenex.local	HR	Remote-VPN	10.10.4.23	104.16.85.70	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/static/main.css	Allowed	-	200	962	31790	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:31:54	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.72.30	POST	mail.google.com	https://mail.google.com/api/v1/status	Allowed	-	200	6072	23383	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:32:29	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.72.106	GET	www.google.com	https://www.google.com/assets/app.js	Allowed	-	200	1121	41958	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:32:42	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	142.250.80.163	GET	docs.google.com	https://docs.google.com/docs/getting-started	Allowed	-	200	1386	56628	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:32:50	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	104.18.32.98	GET	stackoverflow.com	https://stackoverflow.com/docs/getting-started	Allowed	-	200	1166	6133	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:33:09	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	142.250.72.127	GET	mail.google.com	https://mail.google.com/api/v1/status	Allowed	-	200	812	15034	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:33:13	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	151.101.65.165	GET	www.nytimes.com	https://www.nytimes.com/index.html	Allowed	-	200	1048	57034	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:33:37	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	52.96.40.29	POST	outlook.office365.com	https://outlook.office365.com/api/v2/messages	Allowed	-	200	1639	77366	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 17:33:42	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.16.24.213	GET	registry.npmjs.org	https://registry.npmjs.org/assets/app.js	Allowed	-	200	981	73182	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:33:59	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	140.82.114.50	GET	api.github.com	https://api.github.com/	Allowed	-	200	240	23098	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:34:44	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	52.216.35.238	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/assets/app.js	Allowed	-	404	321	39666	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:34:59	erin@tenex.local	IT	EU-Dublin	10.10.1.24	140.82.113.232	GET	github.com	https://github.com/search?q=deployment	Allowed	-	200	346	32093	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:35:07	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	99.84.108.141	POST	console.aws.amazon.com	https://console.aws.amazon.com/index.html	Allowed	-	200	1602	70716	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:35:14	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	170.114.52.229	GET	zoom.us	https://zoom.us/user/profile	Allowed	-	200	713	44643	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:35:31	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	99.84.108.54	GET	console.aws.amazon.com	https://console.aws.amazon.com/user/profile	Allowed	-	200	1021	18801	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:35:34	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	142.250.72.200	GET	mail.google.com	https://mail.google.com/search?q=deployment	Allowed	-	200	1186	48473	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:35:54	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	13.107.42.115	GET	www.linkedin.com	https://www.linkedin.com/static/main.css	Allowed	-	200	838	13907	Social Networking	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:36:17	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	52.113.194.28	POST	teams.microsoft.com	https://teams.microsoft.com/static/main.css	Allowed	-	200	8878	47024	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 17:36:35	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.109.10.102	GET	www.salesforce.com	https://www.salesforce.com/assets/app.js	Allowed	-	200	308	66207	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:37:05	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	142.250.72.168	GET	www.google.com	https://www.google.com/static/main.css	Allowed	-	200	1155	63273	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:37:20	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	151.101.65.111	GET	www.nytimes.com	https://www.nytimes.com/static/main.css	Allowed	-	200	521	58789	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:37:51	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	104.109.10.100	GET	www.salesforce.com	https://www.salesforce.com/	Allowed	-	200	364	80782	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:37:55	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	13.107.42.15	GET	www.linkedin.com	https://www.linkedin.com/assets/app.js	Allowed	-	200	297	65170	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:38:10	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	170.114.52.119	GET	zoom.us	https://zoom.us/api/v1/status	Allowed	-	200	1242	12312	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:38:35	dan@tenex.local	HR	Remote-VPN	10.10.4.23	140.82.114.210	GET	api.github.com	https://api.github.com/api/v2/messages	Allowed	-	200	491	88870	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:38:39	judy@tenex.local	HR	EU-Dublin	10.10.2.29	140.82.114.141	GET	api.github.com	https://api.github.com/static/main.css	Allowed	-	200	706	20173	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:39:30	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	104.16.24.154	GET	registry.npmjs.org	https://registry.npmjs.org/docs/getting-started	Allowed	-	200	219	9217	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:39:32	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	140.82.114.26	GET	api.github.com	https://api.github.com/favicon.ico	Allowed	-	200	236	50638	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:39:33	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.72.105	GET	mail.google.com	https://mail.google.com/api/v2/messages	Allowed	-	200	894	57726	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:39:36	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	104.16.24.190	GET	registry.npmjs.org	https://registry.npmjs.org/user/profile	Allowed	-	200	1148	65412	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:40:18	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	104.16.24.148	GET	registry.npmjs.org	https://registry.npmjs.org/search?q=deployment	Allowed	-	200	1333	3311	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:41:14	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	99.84.108.219	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	304	754	61632	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:41:18	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	104.16.24.225	GET	registry.npmjs.org	https://registry.npmjs.org/index.html	Allowed	-	200	972	66971	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:41:19	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	170.114.52.14	GET	zoom.us	https://zoom.us/user/profile	Allowed	-	200	383	83744	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:42:00	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	104.18.32.245	POST	stackoverflow.com	https://stackoverflow.com/index.html	Allowed	-	200	1098	69368	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:42:12	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	3.89.11.188	GET	slack.com	https://slack.com/	Allowed	-	200	238	49528	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:42:23	ken@tenex.local	IT	HQ-Austin	10.10.3.30	3.89.11.130	GET	slack.com	https://slack.com/favicon.ico	Allowed	-	200	1280	27164	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:42:23	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	170.114.52.41	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	538	69619	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:42:54	dan@tenex.local	HR	Remote-VPN	10.10.4.23	142.250.72.63	GET	www.google.com	https://www.google.com/api/v1/status	Allowed	-	200	1119	36516	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:44:13	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.72.141	GET	www.google.com	https://www.google.com/api/v1/status	Allowed	-	200	417	58668	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:44:29	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	104.18.32.43	POST	stackoverflow.com	https://stackoverflow.com/favicon.ico	Allowed	-	200	3583	62811	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:44:32	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.216.35.48	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/static/main.css	Allowed	-	200	204	33796	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:44:33	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	140.82.113.122	GET	github.com	https://github.com/search?q=deployment	Allowed	-	200	272	60280	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:45:09	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	104.109.10.174	GET	www.salesforce.com	https://www.salesforce.com/favicon.ico	Allowed	-	200	607	49173	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:45:30	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	99.84.108.177	POST	console.aws.amazon.com	https://console.aws.amazon.com/user/profile	Allowed	-	200	6021	60079	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:45:30	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	151.101.65.58	GET	www.nytimes.com	https://www.nytimes.com/assets/app.js	Allowed	-	200	812	36939	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:45:38	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	104.192.142.42	POST	www.atlassian.net	https://www.atlassian.net/docs/getting-started	Allowed	-	200	7575	73570	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:45:58	victor@tenex.local	HR	HQ-Austin	10.10.2.41	104.109.10.157	GET	www.salesforce.com	https://www.salesforce.com/static/main.css	Allowed	-	200	259	87876	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:46:06	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	104.16.85.218	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/api/v2/messages	Allowed	-	404	241	18448	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:46:12	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	52.96.40.223	GET	outlook.office365.com	https://outlook.office365.com/search?q=deployment	Allowed	-	200	277	56457	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 17:46:39	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	104.16.24.12	GET	registry.npmjs.org	https://registry.npmjs.org/api/v1/status	Allowed	-	200	846	45392	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:47:01	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	151.101.65.213	GET	www.nytimes.com	https://www.nytimes.com/user/profile	Allowed	-	200	325	40419	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:47:06	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	3.89.11.37	GET	slack.com	https://slack.com/	Allowed	-	200	703	10666	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:47:13	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	140.82.113.132	POST	github.com	https://github.com/assets/app.js	Allowed	-	200	2236	51607	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:47:18	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	104.192.142.243	GET	www.atlassian.net	https://www.atlassian.net/api/v1/status	Allowed	-	200	848	85159	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:47:20	ken@tenex.local	IT	HQ-Austin	10.10.3.30	104.16.24.187	GET	registry.npmjs.org	https://registry.npmjs.org/	Allowed	-	200	238	86326	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:47:39	ken@tenex.local	IT	HQ-Austin	10.10.3.30	104.18.32.150	GET	stackoverflow.com	https://stackoverflow.com/user/profile	Allowed	-	200	1197	67399	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:48:07	victor@tenex.local	HR	HQ-Austin	10.10.2.41	151.101.65.191	GET	www.nytimes.com	https://www.nytimes.com/favicon.ico	Allowed	-	200	645	42630	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:48:23	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	170.114.52.76	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	642	64187	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:48:42	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	104.16.85.152	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/search?q=deployment	Allowed	-	200	1379	66926	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:49:05	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.18.32.27	GET	stackoverflow.com	https://stackoverflow.com/api/v1/status	Allowed	-	200	1344	78668	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:49:12	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	140.82.114.67	POST	api.github.com	https://api.github.com/static/main.css	Allowed	-	200	3598	83587	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:49:13	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	104.16.24.22	GET	registry.npmjs.org	https://registry.npmjs.org/	Allowed	-	200	731	24989	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:49:15	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	104.109.10.252	GET	www.salesforce.com	https://www.salesforce.com/user/profile	Allowed	-	200	584	51508	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:50:09	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	140.82.114.22	GET	api.github.com	https://api.github.com/api/v2/messages	Allowed	-	301	1201	5485	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:50:13	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	52.113.194.142	GET	teams.microsoft.com	https://teams.microsoft.com/assets/app.js	Allowed	-	200	318	33731	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 17:50:53	ken@tenex.local	IT	HQ-Austin	10.10.3.30	151.101.65.181	GET	www.nytimes.com	https://www.nytimes.com/search?q=deployment	Allowed	-	200	424	59924	News and Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:50:55	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	99.84.108.154	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	200	680	14793	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:51:11	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	52.216.35.211	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/	Allowed	-	200	1379	65136	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:51:39	victor@tenex.local	HR	HQ-Austin	10.10.2.41	170.114.52.199	GET	zoom.us	https://zoom.us/assets/app.js	Allowed	-	200	974	960	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 17:52:01	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.192.142.151	GET	www.atlassian.net	https://www.atlassian.net/index.html	Allowed	-	200	1228	58077	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:52:22	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	99.84.108.111	GET	console.aws.amazon.com	https://console.aws.amazon.com/assets/app.js	Allowed	-	200	1358	50742	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 17:52:46	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.216.35.171	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/docs/getting-started	Allowed	-	200	1257	66408	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 17:53:06	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.80.72	GET	docs.google.com	https://docs.google.com/static/main.css	Allowed	-	200	912	698	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
