#Version: 1.0
#Software: ZScaler NSS Web Log (synthetic sample for SOC Log Analyzer)
#Fields: datetime	user	department	location	clientip	serverip	method	host	url	action	reason	statuscode	requestsize	responsesize	urlcategory	threatname	riskscore	useragent	referer	appname
2024-05-14 16:08:42	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	52.216.35.85	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/user/profile	Allowed	-	200	1279	41941	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:09:13	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	140.82.114.113	GET	api.github.com	https://api.github.com/assets/app.js	Allowed	-	200	635	78526	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:09:45	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	52.96.40.235	GET	outlook.office365.com	https://outlook.office365.com/docs/getting-started	Allowed	-	200	1275	79785	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	Microsoft 365
2024-05-14 16:14:01	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.72.186	GET	mail.google.com	https://mail.google.com/index.html	Allowed	-	200	357	27623	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:14:43	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.16.85.121	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/favicon.ico	Allowed	-	304	390	20112	Content Servers	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:14:43	dan@tenex.local	HR	Remote-VPN	10.10.4.23	151.101.65.207	GET	www.nytimes.com	https://www.nytimes.com/api/v1/status	Allowed	-	200	1260	11897	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:16:03	judy@tenex.local	HR	EU-Dublin	10.10.2.29	142.250.80.182	GET	docs.google.com	https://docs.google.com/	Allowed	-	200	1376	27249	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:16:53	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	142.250.72.146	GET	www.google.com	https://www.google.com/index.html	Allowed	-	200	1092	35153	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:16:55	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	52.113.194.94	GET	teams.microsoft.com	https://teams.microsoft.com/user/profile	Allowed	-	200	959	30900	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 16:17:28	uma@tenex.local	Sales	HQ-Austin	10.10.1.40	99.84.108.49	GET	console.aws.amazon.com	https://console.aws.amazon.com/api/v1/status	Allowed	-	200	588	59204	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:17:46	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	170.114.52.82	GET	zoom.us	https://zoom.us/favicon.ico	Allowed	-	200	1250	28245	Streaming Media	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:19:00	grace@tenex.local	Engineering	HQ-Austin	10.10.3.26	13.107.42.157	GET	www.linkedin.com	https://www.linkedin.com/api/v2/messages	Allowed	-	200	904	21431	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:20:29	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	104.109.10.126	GET	www.salesforce.com	https://www.salesforce.com/favicon.ico	Allowed	-	200	1359	45275	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:20:59	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	3.89.11.61	GET	slack.com	https://slack.com/api/v2/messages	Allowed	-	200	1287	28125	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:21:40	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	52.216.35.122	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/search?q=deployment	Allowed	-	200	493	73627	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:21:46	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	140.82.114.72	GET	api.github.com	https://api.github.com/search?q=deployment	Allowed	-	200	1324	14477	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:22:06	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	52.113.194.33	GET	teams.microsoft.com	https://teams.microsoft.com/favicon.ico	Allowed	-	200	1028	38920	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:22:21	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	142.250.72.135	GET	www.google.com	https://www.google.com/api/v1/status	Allowed	-	200	1343	30865	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:23:41	victor@tenex.local	HR	HQ-Austin	10.10.2.41	52.216.35.108	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/static/main.css	Allowed	-	200	287	38811	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:23:41	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.109.10.96	GET	www.salesforce.com	https://www.salesforce.com/favicon.ico	Allowed	-	200	1384	23591	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:24:00	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	52.113.194.145	GET	teams.microsoft.com	https://teams.microsoft.com/api/v1/status	Allowed	-	200	1191	66882	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 16:24:11	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	151.101.65.123	GET	www.nytimes.com	https://www.nytimes.com/	Allowed	-	200	842	29779	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:25:04	victor@tenex.local	HR	HQ-Austin	10.10.2.41	140.82.114.234	GET	api.github.com	https://api.github.com/	Allowed	-	200	282	54205	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:25:33	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	142.250.72.143	GET	mail.google.com	https://mail.google.com/static/main.css	Allowed	-	200	1113	6123	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:26:13	judy@tenex.local	HR	EU-Dublin	10.10.2.29	104.16.85.43	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/docs/getting-started	Allowed	-	200	1304	48741	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:26:35	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	142.250.72.108	GET	mail.google.com	https://mail.google.com/user/profile	Allowed	-	200	880	48170	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:27:31	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	104.16.24.71	GET	registry.npmjs.org	https://registry.npmjs.org/favicon.ico	Allowed	-	200	817	36631	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:28:04	wendy@tenex.local	IT	HQ-Austin	10.10.3.42	170.114.52.136	GET	zoom.us	https://zoom.us/assets/app.js	Allowed	-	200	841	7420	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:28:35	mallory@tenex.local	Engineering	HQ-Austin	10.10.1.32	151.101.65.200	POST	www.nytimes.com	https://www.nytimes.com/search?q=deployment	Allowed	-	200	3513	41391	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:28:43	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	170.114.52.241	GET	zoom.us	https://zoom.us/docs/getting-started	Allowed	-	200	463	27552	Streaming Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:29:00	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	52.216.35.45	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/search?q=deployment	Allowed	-	200	1211	25886	Web Hosting	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:29:25	victor@tenex.local	HR	HQ-Austin	10.10.2.41	52.96.40.246	GET	outlook.office365.com	https://outlook.office365.com/api/v1/status	Allowed	-	200	479	48540	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:29:26	victor@tenex.local	HR	HQ-Austin	10.10.2.41	104.18.32.175	GET	stackoverflow.com	https://stackoverflow.com/api/v2/messages	Allowed	-	200	762	68517	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:31:07	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	3.89.11.74	GET	slack.com	https://slack.com/index.html	Allowed	-	200	1400	26373	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:31:59	erin@tenex.local	IT	EU-Dublin	10.10.1.24	142.250.72.123	GET	mail.google.com	https://mail.google.com/api/v2/messages	Allowed	-	200	701	56804	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:32:19	dan@tenex.local	HR	Remote-VPN	10.10.4.23	52.113.194.205	GET	teams.microsoft.com	https://teams.microsoft.com/	Allowed	-	200	324	78193	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:32:41	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.109.10.95	GET	www.salesforce.com	https://www.salesforce.com/	Allowed	-	200	885	48372	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:32:54	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	142.250.72.223	GET	www.google.com	https://www.google.com/api/v2/messages	Allowed	-	200	1014	15656	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:33:11	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	104.18.32.76	GET	stackoverflow.com	https://stackoverflow.com/	Allowed	-	200	927	46534	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:33:51	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	104.192.142.245	POST	www.atlassian.net	https://www.atlassian.net/api/v2/messages	Allowed	-	200	6030	83992	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:33:53	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	52.216.35.50	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/docs/getting-started	Allowed	-	200	1246	2199	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:34:15	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	52.96.40.196	POST	outlook.office365.com	https://outlook.office365.com/search?q=deployment	Allowed	-	200	2467	52779	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 16:34:21	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	140.82.114.110	GET	api.github.com	https://api.github.com/user/profile	Allowed	-	200	805	71191	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:34:27	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	13.107.42.179	GET	www.linkedin.com	https://www.linkedin.com/docs/getting-started	Allowed	-	200	1210	17664	Social Networking	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:35:13	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	142.250.72.145	GET	www.google.com	https://www.google.com/assets/app.js	Allowed	-	200	1166	38451	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:36:14	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	140.82.113.177	GET	github.com	https://github.com/docs/getting-started	Allowed	-	200	917	17427	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:36:48	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	104.16.24.55	GET	registry.npmjs.org	https://registry.npmjs.org/search?q=deployment	Allowed	-	200	1027	37535	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:36:55	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.18.32.150	GET	stackoverflow.com	https://stackoverflow.com/api/v2/messages	Allowed	-	200	258	13641	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:37:03	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.113.194.249	GET	teams.microsoft.com	https://teams.microsoft.com/index.html	Allowed	-	200	223	34372	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:37:18	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	104.109.10.223	POST	www.salesforce.com	https://www.salesforce.com/assets/app.js	Allowed	-	200	6712	2218	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:37:47	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	151.101.65.250	GET	www.nytimes.com	https://www.nytimes.com/docs/getting-started	Allowed	-	200	327	76648	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:39:52	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	52.216.35.146	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/api/v1/status	Allowed	-	200	941	60400	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:40:24	olivia@tenex.local	Sales	EU-Dublin	10.10.3.34	52.113.194.115	GET	teams.microsoft.com	https://teams.microsoft.com/user/profile	Allowed	-	200	796	40487	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:41:10	ken@tenex.local	IT	HQ-Austin	10.10.3.30	104.18.32.56	POST	stackoverflow.com	https://stackoverflow.com/docs/getting-started	Allowed	-	200	5749	68631	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:41:44	dan@tenex.local	HR	Remote-VPN	10.10.4.23	104.16.24.227	GET	registry.npmjs.org	https://registry.npmjs.org/api/v1/status	Allowed	-	200	242	49617	Software Downloads	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:41:51	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	99.84.108.178	GET	console.aws.amazon.com	https://console.aws.amazon.com/user/profile	Allowed	-	200	234	61393	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:43:40	frank@tenex.local	Legal	HQ-Austin	10.10.2.25	52.96.40.169	GET	outlook.office365.com	https://outlook.office365.com/search?q=deployment	Allowed	-	200	619	4097	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:44:51	peggy@tenex.local	HR	HQ-Austin	10.10.4.35	104.109.10.176	GET	www.salesforce.com	https://www.salesforce.com/api/v2/messages	Allowed	-	200	1180	46883	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:44:57	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.96.40.125	GET	outlook.office365.com	https://outlook.office365.com/assets/app.js	Allowed	-	200	1182	29010	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:45:50	quinn@tenex.local	IT	HQ-Austin	10.10.1.36	99.84.108.171	GET	console.aws.amazon.com	https://console.aws.amazon.com/search?q=deployment	Allowed	-	200	1074	32309	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:46:44	niaj@tenex.local	Finance	Remote-VPN	10.10.2.33	142.250.80.51	GET	docs.google.com	https://docs.google.com/api/v1/status	Allowed	-	200	964	71430	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:47:44	erin@tenex.local	IT	EU-Dublin	10.10.1.24	52.96.40.172	GET	outlook.office365.com	https://outlook.office365.com/	Allowed	-	200	308	89051	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	Microsoft 365
2024-05-14 16:48:04	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	3.89.11.182	GET	slack.com	https://slack.com/static/main.css	Allowed	-	200	1057	49459	Instant Messaging	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:48:59	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	52.216.35.231	GET	s3.us-east-1.amazonaws.com	https://s3.us-east-1.amazonaws.com/index.html	Allowed	-	200	1289	32480	Web Hosting	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:49:00	heidi@tenex.local	Finance	HQ-Austin	10.10.4.27	151.101.65.141	GET	www.nytimes.com	https://www.nytimes.com/docs/getting-started	Allowed	-	200	346	76866	News and Media	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:49:29	dan@tenex.local	HR	Remote-VPN	10.10.4.23	142.250.72.88	GET	mail.google.com	https://mail.google.com/favicon.ico	Allowed	-	200	1135	70021	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:49:36	sybil@tenex.local	Engineering	Remote-VPN	10.10.3.38	142.250.72.118	GET	www.google.com	https://www.google.com/	Allowed	-	200	1011	34343	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:49:39	alice@tenex.local	Engineering	HQ-Austin	10.10.1.20	142.250.72.201	GET	mail.google.com	https://mail.google.com/	Allowed	-	200	867	12322	Webmail	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:51:00	carol@tenex.local	Sales	HQ-Austin	10.10.3.22	104.18.32.228	GET	stackoverflow.com	https://stackoverflow.com/assets/app.js	Allowed	-	200	680	34425	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:51:01	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	142.250.80.90	GET	docs.google.com	https://docs.google.com/user/profile	Allowed	-	200	495	71955	Professional Services	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:51:03	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	142.250.72.78	GET	www.google.com	https://www.google.com/search?q=deployment	Allowed	-	200	619	49190	Search Engines	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	-
2024-05-14 16:52:33	lena@tenex.local	Legal	HQ-Austin	10.10.4.31	104.16.24.60	GET	registry.npmjs.org	https://registry.npmjs.org/user/profile	Allowed	-	200	787	63303	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:54:11	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	52.113.194.13	GET	teams.microsoft.com	https://teams.microsoft.com/index.html	Allowed	-	200	856	24484	Instant Messaging	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	Microsoft 365
2024-05-14 16:54:12	ivan@tenex.local	Sales	Remote-VPN	10.10.1.28	99.84.108.140	POST	console.aws.amazon.com	https://console.aws.amazon.com/api/v2/messages	Allowed	-	200	8282	70321	Professional Services	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:54:37	ken@tenex.local	IT	HQ-Austin	10.10.3.30	142.250.72.18	GET	mail.google.com	https://mail.google.com/favicon.ico	Allowed	-	200	420	45343	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0	-	-
2024-05-14 16:56:11	rupert@tenex.local	Legal	HQ-Austin	10.10.2.37	142.250.72.83	GET	www.google.com	https://www.google.com/	Allowed	-	200	1203	14159	Search Engines	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:56:14	xavier@tenex.local	Legal	Remote-VPN	10.10.4.43	104.16.24.65	GET	registry.npmjs.org	https://registry.npmjs.org/assets/app.js	Allowed	-	200	634	77472	Software Downloads	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
2024-05-14 16:57:04	trent@tenex.local	Finance	EU-Dublin	10.10.4.39	52.96.40.28	GET	outlook.office365.com	https://outlook.office365.com/user/profile	Allowed	-	200	1175	3617	Webmail	-	0	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36	-	Microsoft 365
2024-05-14 17:02:23	bob@tenex.local	Finance	HQ-Austin	10.10.2.21	104.16.85.102	GET	cdn.jsdelivr.net	https://cdn.jsdelivr.net/docs/getting-started	Allowed	-	200	206	71459	Content Servers	-	0	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15	-	-
